"person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","log_person_income"
42,69996,"MORTGAGE",1,"PERSONAL","A",10000,7.66,"0",0.14,"N",12,11.1561933765416
37,69996,"MORTGAGE",10,"PERSONAL","B",5000,NA,"0",0.07,"N",16,11.1561933765416
50,69996,"OWN",19,"VENTURE","A",8000,9.32,"0",0.11,"N",17,11.1561933765416
38,38000,"RENT",3,"DEBTCONSOLIDATION","A",10000,8.59,"0",0.26,"N",15,10.5453414387085
45,64000,"MORTGAGE",8,"PERSONAL","A",4800,8.9,"1",0.07,"N",17,11.0666383623418
39,70000,"MORTGAGE",7,"PERSONAL","A",12500,7.9,"0",0.18,"N",12,11.1562505210315
37,70000,"MORTGAGE",2,"VENTURE","B",30000,10.65,"0",0.43,"N",14,11.1562505210315
38,70000,"MORTGAGE",16,"EDUCATION","A",17000,6.03,"0",0.24,"N",13,11.1562505210315
39,70000,"MORTGAGE",11,"MEDICAL","A",19500,7.9,"0",0.28,"N",14,11.1562505210315
38,40000,"RENT",15,"PERSONAL","D",10000,16.29,"0",0.25,"N",12,10.5966347330961
48,40000,"RENT",3,"MEDICAL","A",10000,NA,"0",0.25,"N",17,10.5966347330961
42,70000,"MORTGAGE",19,"VENTURE","A",10500,6.99,"0",0.15,"N",12,11.1562505210315
36,70000,"MORTGAGE",6,"DEBTCONSOLIDATION","A",6000,5.42,"0",0.09,"N",16,11.1562505210315
48,70000,"MORTGAGE",31,"HOMEIMPROVEMENT","D",9000,14.54,"0",0.13,"N",17,11.1562505210315
46,70000,"MORTGAGE",5,"PERSONAL","A",8000,7.29,"0",0.11,"N",13,11.1562505210315
40,70000,"MORTGAGE",16,"HOMEIMPROVEMENT","A",12000,5.79,"0",0.17,"N",14,11.1562505210315
39,70000,"MORTGAGE",6,"EDUCATION","A",10000,6.17,"0",0.14,"N",15,11.1562505210315
36,70000,"MORTGAGE",16,"DEBTCONSOLIDATION","A",16000,6.91,"0",0.23,"N",14,11.1562505210315
37,70000,"MORTGAGE",3,"EDUCATION","D",15000,15.2,"0",0.21,"N",15,11.1562505210315
37,70000,"MORTGAGE",0,"VENTURE","B",10000,NA,"0",0.14,"N",11,11.1562505210315
36,70000,"MORTGAGE",16,"VENTURE","B",10000,9.88,"0",0.14,"N",14,11.1562505210315
49,45000,"RENT",8,"PERSONAL","C",10000,14.22,"0",0.22,"N",12,10.7144177687525
36,70000,"MORTGAGE",2,"PERSONAL","A",11000,7.51,"0",0.16,"N",12,11.1562505210315
45,36000,"RENT",1,"VENTURE","C",4300,10.91,"0",0.12,"Y",17,10.4912742174382
39,60000,"RENT",4,"DEBTCONSOLIDATION","A",4300,7.49,"0",0.07,"N",17,11.0020998412042
40,54400,"MORTGAGE",16,"MEDICAL","F",25000,18.09,"1",0.39,"N",12,10.904119432844
39,45500,"RENT",4,"PERSONAL","D",10000,16.29,"0",0.22,"N",15,10.725467604939
41,70000,"MORTGAGE",1,"EDUCATION","C",20000,14.26,"0",0.29,"N",13,11.1562505210315
41,70000,"MORTGAGE",2,"EDUCATION","E",14000,16.7,"0",0.2,"Y",13,11.1562505210315
36,46000,"RENT",2,"DEBTCONSOLIDATION","C",10000,12.53,"0",0.22,"N",14,10.7363966754712
36,70000,"MORTGAGE",11,"PERSONAL","C",25000,12.84,"0",0.36,"Y",16,11.1562505210315
37,48000,"RENT",6,"PERSONAL","B",4200,10.59,"0",0.09,"N",14,10.77895628989
41,70800,"MORTGAGE",25,"PERSONAL","A",12000,6.62,"0",0.17,"N",11,11.1676142796818
44,57000,"RENT",1,"MEDICAL","B",4200,NA,"0",0.07,"N",13,10.9508065468167
44,71000,"MORTGAGE",11,"EDUCATION","A",9000,NA,"0",0.13,"N",11,11.1704351560235
36,12000,"RENT",NA,"MEDICAL","B",4000,10.62,"1",0.33,"N",11,9.39266192877014
41,41435,"RENT",NA,"MEDICAL","E",10000,16.45,"1",0.24,"N",17,10.6318812132831
36,72000,"MORTGAGE",4,"HOMEIMPROVEMENT","B",13000,NA,"0",0.18,"N",13,11.1844213979982
41,47508,"RENT",3,"DEBTCONSOLIDATION","B",10000,10.74,"0",0.21,"N",16,10.7686533968941
41,72000,"OWN",1,"HOMEIMPROVEMENT","C",10000,13.49,"0",0.14,"N",11,11.1844213979982
38,72000,"MORTGAGE",10,"EDUCATION","C",15000,13.49,"0",0.21,"N",17,11.1844213979982
49,72000,"MORTGAGE",2,"VENTURE","A",14825,6.03,"0",0.21,"N",12,11.1844213979982
45,48000,"RENT",2,"DEBTCONSOLIDATION","B",10000,11.86,"0",0.21,"N",16,10.77895628989
39,48000,"RENT",0,"VENTURE","C",10000,13.22,"0",0.21,"N",16,10.77895628989
36,72000,"MORTGAGE",8,"MEDICAL","A",3500,6.99,"0",0.05,"N",13,11.1844213979982
43,72000,"MORTGAGE",9,"DEBTCONSOLIDATION","A",5050,6.99,"0",0.07,"N",16,11.1844213979982
36,48450,"RENT",2,"DEBTCONSOLIDATION","C",10000,13.61,"0",0.21,"N",15,10.7882876173189
41,42600,"RENT",0,"VENTURE","D",10000,15.62,"1",0.23,"Y",12,10.6596095322575
38,56100,"MORTGAGE",4,"MEDICAL","C",6100,14.79,"1",0.09,"Y",14,10.9348910915108
38,72000,"MORTGAGE",8,"DEBTCONSOLIDATION","A",6000,5.99,"0",0.08,"N",11,11.1844213979982
36,72000,"MORTGAGE",3,"EDUCATION","A",8000,6.92,"0",0.11,"N",12,11.1844213979982
38,50000,"RENT",5,"PERSONAL","C",10000,NA,"0",0.2,"N",13,10.8197782844103
39,72000,"MORTGAGE",9,"DEBTCONSOLIDATION","B",15000,11.86,"0",0.21,"N",15,11.1844213979982
37,66000,"MORTGAGE",NA,"EDUCATION","B",25000,11.86,"1",0.38,"N",13,11.0974100210086
50,72000,"MORTGAGE",13,"MEDICAL","B",8000,11.49,"0",0.11,"N",14,11.1844213979982
36,72000,"OWN",5,"VENTURE","B",6000,11.36,"0",0.08,"N",17,11.1844213979982
39,56100,"MORTGAGE",23,"MEDICAL","D",8000,16.07,"1",0.12,"N",14,10.9348910915108
40,72000,"MORTGAGE",18,"DEBTCONSOLIDATION","A",14500,7.88,"0",0.2,"N",12,11.1844213979982
49,56100,"MORTGAGE",11,"MEDICAL","B",15000,NA,"1",0.23,"N",13,10.9348910915108
37,51000,"RENT",11,"PERSONAL","B",10000,12.69,"0",0.2,"N",15,10.8395809117065
48,72000,"MORTGAGE",5,"HOMEIMPROVEMENT","D",7000,14.96,"0",0.1,"Y",17,11.1844213979982
37,72000,"MORTGAGE",9,"EDUCATION","C",1600,13.92,"0",0.02,"Y",16,11.1844213979982
38,72000,"MORTGAGE",2,"PERSONAL","B",8000,12.21,"0",0.11,"N",14,11.1844213979982
37,52000,"RENT",21,"HOMEIMPROVEMENT","B",10000,11.71,"0",0.19,"N",14,10.8589989975636
38,72000,"MORTGAGE",8,"HOMEIMPROVEMENT","D",5000,12.92,"0",0.07,"N",16,11.1844213979982
44,72061,"MORTGAGE",8,"VENTURE","C",4200,14.17,"0",0.06,"Y",14,11.1852682615302
44,54000,"RENT",0,"DEBTCONSOLIDATION","C",10000,NA,"0",0.19,"N",11,10.8967393255464
43,72800,"MORTGAGE",7,"HOMEIMPROVEMENT","C",20000,12.84,"0",0.27,"Y",12,11.1954712341848
36,54996,"RENT",4,"MEDICAL","C",10000,13.47,"0",0.18,"N",13,10.9150157342971
37,73000,"MORTGAGE",4,"DEBTCONSOLIDATION","A",5000,5.99,"0",0.07,"N",15,11.1982147201305
39,55000,"RENT",3,"VENTURE","B",10000,10.99,"0",0.18,"N",13,10.9150884642146
48,73000,"MORTGAGE",14,"VENTURE","A",10000,7.29,"0",0.14,"N",12,11.1982147201305
39,73000,"MORTGAGE",3,"VENTURE","A",10000,7.51,"0",0.14,"N",14,11.1982147201305
39,56000,"RENT",16,"DEBTCONSOLIDATION","C",10000,13.06,"0",0.18,"N",11,10.9331069697173
41,56448,"RENT",5,"VENTURE","B",10000,9.99,"0",0.18,"N",17,10.9410751393665
44,73500,"OWN",2,"VENTURE","B",20000,12.18,"0",0.27,"N",17,11.2050406852009
37,58000,"RENT",2,"DEBTCONSOLIDATION","B",10000,NA,"0",0.17,"N",12,10.9681982895286
43,74000,"MORTGAGE",5,"MEDICAL","B",11000,9.91,"0",0.15,"N",15,11.2118203721863
37,74000,"MORTGAGE",8,"EDUCATION","A",12000,7.51,"0",0.16,"N",17,11.2118203721863
37,60000,"RENT",11,"MEDICAL","A",10000,NA,"0",0.17,"N",12,11.0020998412042
46,54000,"RENT",8,"PERSONAL","B",10000,11.71,"1",0.19,"N",15,10.8967393255464
36,74000,"MORTGAGE",9,"HOMEIMPROVEMENT","C",18000,NA,"0",0.24,"N",12,11.2118203721863
46,74000,"MORTGAGE",18,"VENTURE","C",20000,12.68,"0",0.27,"Y",16,11.2118203721863
50,60000,"RENT",13,"VENTURE","C",10000,13.49,"0",0.17,"N",12,11.0020998412042
36,74000,"MORTGAGE",9,"EDUCATION","B",1500,10.62,"0",0.02,"N",16,11.2118203721863
40,74004,"MORTGAGE",12,"VENTURE","A",7125,6.62,"0",0.1,"N",14,11.2118744247795
38,74237,"MORTGAGE",4,"PERSONAL","C",18000,14.35,"0",0.24,"Y",15,11.2150179571608
40,60000,"RENT",3,"HOMEIMPROVEMENT","D",10000,15.95,"0",0.17,"N",14,11.0020998412042
43,68400,"MORTGAGE",9,"VENTURE","C",9600,13.49,"1",0.14,"N",16,11.1331281036106
50,74400,"MORTGAGE",5,"VENTURE","A",7000,7.49,"0",0.09,"N",14,11.2172112208212
36,68400,"MORTGAGE",5,"EDUCATION","C",7000,13.48,"1",0.1,"Y",11,11.1331281036106
37,74400,"OWN",21,"VENTURE","A",7500,7.05,"0",0.1,"N",11,11.2172112208212
46,74500,"MORTGAGE",0,"VENTURE","C",10500,12.09,"0",0.14,"N",13,11.2185544043677
46,60350,"RENT",3,"PERSONAL","A",10000,8.94,"0",0.17,"N",17,11.0079162265257
36,75000,"MORTGAGE",9,"PERSONAL","A",24000,7.51,"0",0.32,"N",13,11.2252433925184
44,75000,"MORTGAGE",6,"EDUCATION","A",6000,8.9,"0",0.08,"N",11,11.2252433925184
42,62000,"RENT",26,"VENTURE","A",10000,8.49,"0",0.16,"N",14,11.0348896640272
37,75000,"MORTGAGE",NA,"MEDICAL","A",6000,6.03,"0",0.08,"N",11,11.2252433925184
46,63000,"RENT",18,"HOMEIMPROVEMENT","B",10000,10.51,"0",0.16,"N",11,11.0508900053737
39,75000,"MORTGAGE",13,"MEDICAL","B",6000,NA,"0",0.08,"N",15,11.2252433925184
36,64583,"RENT",2,"HOMEIMPROVEMENT","A",10000,NA,"0",0.15,"N",14,11.0757064972438
44,59000,"RENT",1,"EDUCATION","D",10000,15.62,"1",0.17,"N",13,10.9852927228879
36,75000,"MORTGAGE",6,"MEDICAL","A",10000,6.99,"0",0.13,"N",13,11.2252433925184
37,65000,"RENT",2,"DEBTCONSOLIDATION","A",10000,5.42,"0",0.15,"N",14,11.0821425488778
37,60000,"RENT",1,"VENTURE","D",10000,15.99,"1",0.17,"Y",14,11.0020998412042
43,60000,"RENT",2,"EDUCATION","D",10000,13.24,"1",0.17,"Y",15,11.0020998412042
36,66847,"RENT",3,"PERSONAL","D",10000,16,"0",0.15,"Y",14,11.1101617049337
44,67000,"RENT",5,"MEDICAL","C",10000,13.49,"0",0.15,"N",12,11.1124478983731
44,61000,"RENT",7,"DEBTCONSOLIDATION","D",10000,14.11,"1",0.16,"Y",12,11.0186291431554
44,67000,"RENT",3,"DEBTCONSOLIDATION","C",10000,11.66,"0",0.15,"Y",15,11.1124478983731
36,58650,"MORTGAGE",0,"MEDICAL","B",10000,NA,"1",0.14,"N",15,10.9793428540816
44,62400,"RENT",NA,"HOMEIMPROVEMENT","E",10000,16.82,"1",0.16,"N",15,11.0413205543575
49,69000,"RENT",11,"VENTURE","C",10000,13.48,"0",0.14,"N",16,11.1418617835794
42,69228,"RENT",3,"HOMEIMPROVEMENT","A",10000,7.49,"0",0.14,"N",13,11.1451606840449
36,64000,"RENT",0,"EDUCATION","D",10000,15.28,"1",0.16,"Y",12,11.0666383623418
40,75000,"MORTGAGE",6,"EDUCATION","C",7500,12.23,"0",0.1,"Y",16,11.2252433925184
38,54400,"RENT",5,"MEDICAL","D",10000,15.33,"1",0.16,"Y",15,10.904119432844
41,70000,"RENT",2,"HOMEIMPROVEMENT","A",10000,7.88,"0",0.14,"N",13,11.1562505210315
41,70800,"RENT",25,"VENTURE","B",10000,11.36,"0",0.14,"N",12,11.1676142796818
41,71500,"RENT",4,"EDUCATION","A",10000,7.14,"0",0.14,"N",14,11.1774527286821
38,66000,"RENT",1,"PERSONAL","D",10000,15.99,"1",0.15,"Y",12,11.0974100210086
36,72000,"RENT",8,"PERSONAL","B",10000,11.49,"0",0.14,"N",14,11.1844213979982
39,75000,"MORTGAGE",6,"DEBTCONSOLIDATION","A",16000,7.88,"0",0.21,"N",14,11.2252433925184
36,75000,"MORTGAGE",2,"DEBTCONSOLIDATION","B",14400,10.25,"0",0.19,"N",15,11.2252433925184
38,75000,"MORTGAGE",13,"VENTURE","B",20000,11.36,"0",0.27,"N",11,11.2252433925184
41,58650,"MORTGAGE",15,"MEDICAL","B",12000,11.14,"1",0.17,"N",16,10.9793428540816
47,75000,"OTHER",1,"DEBTCONSOLIDATION","C",12000,12.84,"0",0.16,"N",11,11.2252433925184
43,80000,"RENT",5,"HOMEIMPROVEMENT","B",10000,11.49,"0",0.13,"N",12,11.289781913656
37,75000,"MORTGAGE",0,"VENTURE","C",17000,11.78,"0",0.23,"N",11,11.2252433925184
40,69000,"MORTGAGE",21,"DEBTCONSOLIDATION","D",13200,13.24,"1",0.19,"Y",14,11.1418617835794
37,75600,"MORTGAGE",3,"DEBTCONSOLIDATION","A",28000,7.49,"0",0.37,"N",15,11.2332115621676
38,75971,"MORTGAGE",10,"HOMEIMPROVEMENT","D",18125,14.84,"0",0.24,"Y",12,11.2381069675013
38,75996,"MORTGAGE",12,"DEBTCONSOLIDATION","A",3500,7.29,"0",0.05,"N",13,11.2384359863044
37,75996,"MORTGAGE",2,"DEBTCONSOLIDATION","A",4400,NA,"0",0.06,"N",17,11.2384359863044
40,75996,"MORTGAGE",0,"MEDICAL","C",3600,12.87,"0",0.05,"N",11,11.2384359863044
39,76000,"MORTGAGE",8,"HOMEIMPROVEMENT","A",5000,6.03,"0",0.07,"N",14,11.2384886192685
43,76000,"MORTGAGE",4,"HOMEIMPROVEMENT","D",9150,16.29,"0",0.12,"Y",16,11.2384886192685
44,76000,"MORTGAGE",3,"HOMEIMPROVEMENT","C",3600,14.79,"0",0.05,"Y",12,11.2384886192685
37,85000,"RENT",3,"EDUCATION","C",10000,14.27,"0",0.12,"N",14,11.3504065354725
41,76000,"MORTGAGE",17,"HOMEIMPROVEMENT","A",4800,5.42,"0",0.06,"N",16,11.2384886192685
38,76000,"MORTGAGE",4,"PERSONAL","A",9000,5.99,"0",0.12,"N",12,11.2384886192685
38,85000,"RENT",9,"MEDICAL","B",10000,11.12,"0",0.12,"N",12,11.3504065354725
38,85900,"RENT",6,"DEBTCONSOLIDATION","B",10000,12.53,"0",0.12,"N",13,11.3609391079723
37,90000,"RENT",21,"VENTURE","A",10000,8.94,"0",0.11,"N",12,11.4075649493124
46,76800,"MORTGAGE",0,"DEBTCONSOLIDATION","C",13000,15.96,"0",0.17,"Y",13,11.2489599191358
36,76800,"MORTGAGE",18,"PERSONAL","A",6200,5.99,"0",0.08,"N",17,11.2489599191358
49,70872,"MORTGAGE",4,"DEBTCONSOLIDATION","D",15000,14.84,"1",0.21,"N",11,11.1686307120919
36,92000,"RENT",5,"DEBTCONSOLIDATION","B",10000,11.71,"0",0.11,"N",16,11.4295438560312
40,77000,"MORTGAGE",9,"EDUCATION","B",12000,NA,"0",0.16,"N",12,11.2515607008358
36,77000,"MORTGAGE",7,"PERSONAL","A",6000,6.99,"0",0.08,"N",12,11.2515607008358
41,95000,"RENT",3,"VENTURE","D",10000,16.49,"0",0.11,"N",16,11.4616321705827
38,50400,"RENT",5,"DEBTCONSOLIDATION","B",10100,11.49,"0",0.2,"N",16,10.8277464540595
36,77000,"MORTGAGE",2,"EDUCATION","E",10000,16.35,"0",0.13,"Y",13,11.2515607008358
37,78000,"RENT",14,"EDUCATION","C",10200,13.06,"0",0.13,"Y",13,11.2644641056717
48,83500,"RENT",7,"EDUCATION","A",10200,5.79,"0",0.12,"N",14,11.3326019108389
39,77256,"MORTGAGE",16,"HOMEIMPROVEMENT","B",10000,11.86,"0",0.13,"N",11,11.2548798616468
36,132000,"RENT",3,"HOMEIMPROVEMENT","A",10200,7.51,"0",0.08,"N",13,11.7905572015685
39,26000,"RENT",11,"DEBTCONSOLIDATION","A",11000,8.59,"1",0.42,"N",12,10.1658518170036
47,77533,"MORTGAGE",19,"EDUCATION","B",25000,10.99,"0",0.32,"N",14,11.2584589311632
49,77736,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",8000,6.03,"0",0.1,"N",17,11.2610737495193
42,36000,"RENT",0,"MEDICAL","C",11000,11.97,"1",0.31,"Y",16,10.4912742174382
38,35000,"RENT",22,"EDUCATION","A",11100,6.62,"1",0.32,"N",14,10.4631033404715
38,78000,"MORTGAGE",0,"HOMEIMPROVEMENT","A",3225,5.79,"0",0.04,"N",13,11.2644641056717
37,40000,"OWN",6,"PERSONAL","B",3000,9.91,"0",0.07,"N",15,10.5966347330961
38,78000,"MORTGAGE",8,"EDUCATION","A",6250,6.76,"0",0.08,"N",16,11.2644641056717
38,78000,"MORTGAGE",19,"VENTURE","A",4575,7.74,"0",0.06,"N",14,11.2644641056717
42,66000,"RENT",9,"DEBTCONSOLIDATION","A",11200,5.79,"0",0.17,"N",12,11.0974100210086
39,78000,"MORTGAGE",5,"EDUCATION","C",12000,13.57,"0",0.15,"N",11,11.2644641056717
42,78000,"MORTGAGE",4,"MEDICAL","C",8000,10.78,"0",0.1,"Y",13,11.2644641056717
50,150000,"RENT",0,"HOMEIMPROVEMENT","B",11200,11.14,"0",0.07,"N",11,11.9183905730784
45,33600,"RENT",8,"VENTURE","D",11300,12.17,"1",0.34,"N",11,10.4222813459513
42,60000,"RENT",3,"PERSONAL","C",11300,13.61,"0",0.19,"Y",14,11.0020998412042
43,79000,"MORTGAGE",3,"HOMEIMPROVEMENT","B",4000,8.88,"0",0.05,"N",12,11.2772031314492
36,79200,"MORTGAGE",19,"PERSONAL","A",10000,6.03,"0",0.13,"N",14,11.2797315778025
47,79500,"MORTGAGE",0,"EDUCATION","A",16000,7.51,"0",0.2,"N",13,11.2835123006424
40,62540,"MORTGAGE",5,"MEDICAL","F",7500,19.04,"1",0.1,"Y",12,11.0435616310118
39,41725,"RENT",4,"VENTURE","D",11500,14.09,"0",0.28,"Y",13,10.63885574853
40,40000,"OWN",2,"EDUCATION","E",10000,NA,"0",0.25,"N",16,10.5966347330961
41,80000,"OWN",24,"VENTURE","B",17000,NA,"0",0.21,"N",16,11.289781913656
37,73000,"RENT",4,"DEBTCONSOLIDATION","B",11500,12.21,"0",0.16,"N",11,11.1982147201305
40,40000,"OWN",12,"HOMEIMPROVEMENT","B",13750,8.88,"0",0.34,"N",16,10.5966347330961
37,74000,"MORTGAGE",6,"PERSONAL","D",10000,16.29,"1",0.14,"N",14,11.2118203721863
43,30000,"RENT",0,"PERSONAL","C",11525,13.57,"1",0.38,"Y",17,10.3089526606443
36,80000,"MORTGAGE",4,"VENTURE","A",10000,6.62,"0",0.13,"N",14,11.289781913656
36,80000,"MORTGAGE",3,"VENTURE","B",12025,10.65,"0",0.15,"N",16,11.289781913656
43,55000,"RENT",3,"MEDICAL","B",11750,10.99,"0",0.21,"N",17,10.9150884642146
42,62900,"MORTGAGE",26,"MEDICAL","C",3000,NA,"1",0.04,"N",14,11.0493014426885
48,20400,"RENT",4,"MEDICAL","A",12000,7.49,"1",0.59,"N",12,9.92329017983231
42,80000,"MORTGAGE",3,"PERSONAL","B",10000,11.49,"0",0.13,"N",14,11.289781913656
43,80000,"MORTGAGE",3,"VENTURE","A",9800,5.99,"0",0.12,"N",17,11.289781913656
36,80000,"MORTGAGE",5,"EDUCATION","B",20000,10.99,"0",0.25,"N",15,11.289781913656
43,80000,"MORTGAGE",20,"DEBTCONSOLIDATION","A",10000,6.99,"0",0.13,"N",15,11.289781913656
37,30000,"RENT",8,"VENTURE","B",12000,12.42,"1",0.4,"N",15,10.3089526606443
44,30000,"RENT",2,"DEBTCONSOLIDATION","B",12000,11.11,"1",0.4,"N",15,10.3089526606443
42,80000,"MORTGAGE",8,"PERSONAL","B",5000,11.99,"0",0.06,"N",17,11.289781913656
44,30000,"RENT",0,"MEDICAL","B",12000,11.83,"1",0.4,"N",11,10.3089526606443
43,80000,"MORTGAGE",3,"PERSONAL","A",10000,NA,"0",0.13,"N",16,11.289781913656
36,80000,"MORTGAGE",20,"DEBTCONSOLIDATION","A",5000,7.29,"0",0.06,"N",16,11.289781913656
46,80000,"MORTGAGE",13,"HOMEIMPROVEMENT","D",20000,14.54,"0",0.25,"N",13,11.289781913656
36,33600,"RENT",3,"EDUCATION","B",12000,11.36,"1",0.36,"N",13,10.4222813459513
37,40000,"OWN",1,"VENTURE","B",15000,11.48,"0",0.38,"N",14,10.5966347330961
37,80000,"MORTGAGE",0,"HOMEIMPROVEMENT","C",3000,NA,"0",0.04,"Y",15,11.289781913656
46,80000,"MORTGAGE",3,"HOMEIMPROVEMENT","A",10000,6.17,"0",0.13,"N",13,11.289781913656
47,80000,"MORTGAGE",2,"EDUCATION","A",10000,6.54,"0",0.13,"N",13,11.289781913656
38,80000,"MORTGAGE",5,"DEBTCONSOLIDATION","C",4000,12.98,"0",0.05,"Y",13,11.289781913656
36,74000,"MORTGAGE",20,"HOMEIMPROVEMENT","F",25000,17.8,"1",0.34,"Y",11,11.2118203721863
39,80000,"MORTGAGE",0,"HOMEIMPROVEMENT","C",19800,13.23,"0",0.25,"Y",13,11.289781913656
36,80000,"MORTGAGE",9,"EDUCATION","C",6000,NA,"0",0.07,"N",11,11.289781913656
38,36500,"RENT",3,"EDUCATION","A",12000,7.51,"1",0.33,"N",11,10.5050675395706
48,80000,"MORTGAGE",0,"DEBTCONSOLIDATION","A",7700,9.63,"0",0.1,"N",11,11.289781913656
36,74000,"MORTGAGE",4,"PERSONAL","C",10000,11.03,"1",0.14,"N",15,11.2118203721863
36,80000,"MORTGAGE",0,"EDUCATION","B",15000,10.71,"0",0.19,"N",14,11.289781913656
41,62903,"MORTGAGE",4,"MEDICAL","B",9600,10,"1",0.13,"N",12,11.0493491363048
38,40000,"RENT",19,"VENTURE","B",12000,10.59,"0",0.3,"N",11,10.5966347330961
40,80004,"MORTGAGE",15,"EDUCATION","A",9500,7.51,"0",0.12,"N",12,11.2898319124061
47,80004,"MORTGAGE",5,"EDUCATION","B",7000,NA,"0",0.09,"N",15,11.2898319124061
44,80100,"MORTGAGE",16,"MEDICAL","B",8000,10.38,"0",0.1,"N",16,11.2910311330565
44,80160,"MORTGAGE",13,"DEBTCONSOLIDATION","C",5500,13.92,"0",0.07,"Y",13,11.2917799163187
37,42000,"RENT",0,"MEDICAL","A",12000,NA,"0",0.29,"N",13,10.6454248972655
42,42000,"RENT",0,"PERSONAL","B",12000,10.37,"0",0.29,"N",11,10.6454248972655
38,81000,"MORTGAGE",3,"PERSONAL","C",10000,14.27,"0",0.12,"Y",16,11.3022044336546
36,81000,"MORTGAGE",9,"HOMEIMPROVEMENT","C",6000,12.99,"0",0.07,"N",17,11.3022044336546
38,81000,"MORTGAGE",0,"EDUCATION","B",11000,10.36,"0",0.14,"N",14,11.3022044336546
38,81000,"OWN",4,"EDUCATION","B",7000,9.99,"0",0.09,"N",11,11.3022044336546
40,81000,"MORTGAGE",10,"HOMEIMPROVEMENT","A",20000,6.17,"0",0.25,"N",14,11.3022044336546
38,81120,"MORTGAGE",5,"HOMEIMPROVEMENT","B",8000,11.12,"0",0.1,"N",12,11.303684818825
50,81510,"MORTGAGE",6,"MEDICAL","A",5000,NA,"0",0.06,"N",14,11.3084809910885
48,64430,"MORTGAGE",14,"MEDICAL","D",15000,NA,"1",0.2,"Y",12,11.0733346421327
42,64464,"MORTGAGE",13,"MEDICAL","E",30000,19.03,"1",0.4,"N",17,11.0738622074311
42,82000,"MORTGAGE",13,"HOMEIMPROVEMENT","E",26800,NA,"0",0.33,"Y",15,11.3144745262464
38,46000,"RENT",1,"MEDICAL","B",12000,9.91,"0",0.26,"N",16,10.7363966754712
49,82000,"MORTGAGE",4,"PERSONAL","D",10000,16.49,"0",0.12,"Y",12,11.3144745262464
38,82000,"OWN",4,"HOMEIMPROVEMENT","B",10000,11.99,"0",0.12,"N",13,11.3144745262464
37,59448,"RENT",6,"DEBTCONSOLIDATION","A",12000,6.54,"0",0.2,"N",16,10.9928572598373
46,82359,"MORTGAGE",6,"PERSONAL","A",6600,7.66,"0",0.08,"N",13,11.3188430192516
36,82500,"MORTGAGE",20,"MEDICAL","B",11000,10.65,"0",0.13,"N",11,11.3205535723228
40,82531,"MORTGAGE",1,"MEDICAL","A",6000,NA,"0",0.07,"N",14,11.3209292593193
39,54000,"RENT",4,"DEBTCONSOLIDATION","C",12000,14.22,"1",0.22,"Y",12,10.8967393255464
43,83000,"MORTGAGE",13,"HOMEIMPROVEMENT","B",3000,9.91,"0",0.04,"N",17,11.3265958867787
41,83000,"MORTGAGE",6,"HOMEIMPROVEMENT","B",3000,11.83,"0",0.04,"N",12,11.3265958867787
36,83000,"MORTGAGE",0,"VENTURE","C",13000,11.97,"0",0.16,"N",14,11.3265958867787
37,24000,"RENT",3,"HOMEIMPROVEMENT","E",3000,19.03,"1",0.13,"N",11,10.0858091093301
38,24000,"RENT",3,"MEDICAL","C",3000,NA,"0",0.13,"Y",16,10.0858091093301
39,24000,"RENT",0,"HOMEIMPROVEMENT","D",3000,14.12,"1",0.13,"N",11,10.0858091093301
36,83625,"MORTGAGE",6,"PERSONAL","A",13200,7.51,"0",0.16,"N",12,11.3340977974305
36,84000,"MORTGAGE",2,"PERSONAL","B",6000,12.69,"0",0.07,"N",13,11.3385720778255
37,84000,"MORTGAGE",21,"VENTURE","C",24000,NA,"0",0.29,"Y",17,11.3385720778255
40,27599,"RENT",6,"VENTURE","B",3000,10.25,"0",0.11,"N",17,10.2255348191648
37,84000,"MORTGAGE",11,"HOMEIMPROVEMENT","C",8225,12.99,"0",0.1,"Y",11,11.3385720778255
45,28320,"RENT",1,"MEDICAL","B",3000,NA,"0",0.11,"N",11,10.2513235478077
38,84000,"MORTGAGE",17,"HOMEIMPROVEMENT","A",10800,NA,"0",0.13,"N",15,11.3385720778255
38,84000,"MORTGAGE",5,"VENTURE","B",15000,9.63,"0",0.18,"N",16,11.3385720778255
48,29120,"RENT",0,"DEBTCONSOLIDATION","D",3000,12.49,"1",0.1,"Y",14,10.2791805023106
43,84000,"MORTGAGE",0,"DEBTCONSOLIDATION","A",12000,5.42,"0",0.14,"N",16,11.3385720778255
39,84000,"OWN",12,"EDUCATION","A",9875,7.51,"0",0.12,"N",15,11.3385720778255
36,84000,"MORTGAGE",14,"VENTURE","A",1000,7.51,"0",0.01,"N",16,11.3385720778255
38,62000,"RENT",3,"DEBTCONSOLIDATION","B",12000,NA,"0",0.19,"N",16,11.0348896640272
40,84000,"MORTGAGE",4,"HOMEIMPROVEMENT","C",17925,14.26,"0",0.21,"N",16,11.3385720778255
39,84000,"MORTGAGE",2,"EDUCATION","A",4000,9.63,"0",0.05,"N",12,11.3385720778255
