"person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","log_person_income"
27,108000,"MORTGAGE",3,"HOMEIMPROVEMENT","A",13750,5.79,"0",0.13,"N",5,11.5898865061064
35,37000,"RENT",2,"DEBTCONSOLIDATION","B",2000,11.26,"0",0.05,"N",10,10.5186731916264
28,108041,"MORTGAGE",6,"EDUCATION","C",5600,13.98,"0",0.05,"Y",7,11.5902660636949
27,109000,"MORTGAGE",7,"EDUCATION","A",3950,6.03,"0",0.04,"N",7,11.5991031612113
32,29000,"OWN",0,"PERSONAL","A",2000,8.49,"0",0.07,"N",8,10.2750511089686
27,39600,"RENT",4,"DEBTCONSOLIDATION","A",2000,7.9,"0",0.05,"N",6,10.5865843972426
28,110000,"MORTGAGE",12,"PERSONAL","B",22400,NA,"0",0.2,"N",6,11.6082356447746
33,42000,"RENT",8,"MEDICAL","D",2000,NA,"0",0.05,"Y",9,10.6454248972655
30,110000,"MORTGAGE",8,"MEDICAL","A",4800,5.99,"0",0.04,"N",5,11.6082356447746
32,110000,"MORTGAGE",2,"VENTURE","B",5600,10.74,"0",0.05,"N",7,11.6082356447746
32,110000,"MORTGAGE",16,"HOMEIMPROVEMENT","A",6700,6.92,"0",0.06,"N",7,11.6082356447746
27,110000,"MORTGAGE",0,"MEDICAL","B",10000,10.37,"0",0.09,"N",9,11.6082356447746
27,110000,"OWN",0,"VENTURE","D",25000,16.32,"0",0.23,"Y",7,11.6082356447746
32,42000,"RENT",0,"EDUCATION","D",2000,15.62,"1",0.05,"N",6,10.6454248972655
28,110000,"MORTGAGE",12,"DEBTCONSOLIDATION","A",4800,7.51,"0",0.04,"N",9,11.6082356447746
27,83300,"MORTGAGE",3,"MEDICAL","D",12000,15.21,"1",0.12,"N",6,11.3302038281549
29,35000,"RENT",1,"VENTURE","A",15000,7.9,"1",0.43,"N",10,10.4631033404715
32,98000,"MORTGAGE",16,"DEBTCONSOLIDATION","B",15000,10.95,"1",0.15,"N",5,11.4927227576527
28,30144,"RENT",NA,"EDUCATION","D",15000,15.95,"1",0.5,"Y",7,10.3137411773761
32,37000,"RENT",1,"MEDICAL","B",15000,9.62,"1",0.41,"N",10,10.5186731916264
27,112000,"MORTGAGE",12,"EDUCATION","C",15000,13.49,"0",0.13,"N",8,11.6262541502772
27,34000,"RENT",0,"EDUCATION","E",15000,16.35,"1",0.44,"Y",10,10.4341158035983
27,112921,"MORTGAGE",11,"HOMEIMPROVEMENT","E",19000,16.35,"0",0.17,"N",10,11.6344437381553
29,112992,"MORTGAGE",13,"DEBTCONSOLIDATION","A",8000,7.49,"0",0.07,"N",8,11.6350722987281
28,27600,"OWN",2,"HOMEIMPROVEMENT","A",6000,8.9,"0",0.22,"N",8,10.2255710517052
32,113000,"MORTGAGE",0,"HOMEIMPROVEMENT","E",15000,15.68,"0",0.13,"Y",5,11.6351430976945
32,113000,"MORTGAGE",1,"EDUCATION","A",5000,NA,"0",0.04,"N",6,11.6351430976945
33,114000,"MORTGAGE",0,"EDUCATION","D",16000,16.77,"0",0.14,"N",5,11.6439537273766
28,114000,"MORTGAGE",4,"DEBTCONSOLIDATION","A",12000,NA,"0",0.11,"N",5,11.6439537273766
30,114000,"MORTGAGE",13,"DEBTCONSOLIDATION","A",9975,5.42,"0",0.09,"N",10,11.6439537273766
32,27500,"OWN",1,"VENTURE","D",5000,14.59,"0",0.18,"Y",10,10.2219412836547
33,114400,"MORTGAGE",3,"PERSONAL","C",20000,13.48,"0",0.17,"N",5,11.6474563579278
29,42500,"RENT",9,"VENTURE","A",15000,7.88,"1",0.35,"N",7,10.6572593549125
32,44400,"RENT",13,"MEDICAL","A",15000,7.88,"1",0.34,"N",9,10.7009947484203
27,115000,"MORTGAGE",2,"MEDICAL","A",1000,5.99,"0",0.01,"N",8,11.6526874073454
27,115000,"MORTGAGE",3,"EDUCATION","A",6300,6.76,"0",0.05,"N",10,11.6526874073454
27,27000,"OWN",1,"VENTURE","A",6000,8,"0",0.22,"N",6,10.2035921449865
29,115742,"MORTGAGE",13,"PERSONAL","A",7000,6.62,"0",0.06,"N",8,11.6591188550891
27,116000,"OWN",3,"MEDICAL","A",6000,7.29,"0",0.05,"N",7,11.6613454700885
31,117516,"MORTGAGE",3,"MEDICAL","C",21000,13.49,"0",0.18,"N",5,11.6743297735088
34,26000,"OWN",7,"HOMEIMPROVEMENT","B",6000,12.42,"0",0.23,"N",8,10.1658518170036
32,119000,"MORTGAGE",12,"PERSONAL","B",18000,10.99,"0",0.15,"N",7,11.6868787720937
34,119000,"MORTGAGE",10,"HOMEIMPROVEMENT","A",6000,NA,"0",0.05,"N",10,11.6868787720937
32,119000,"MORTGAGE",10,"MEDICAL","C",9000,13.47,"0",0.08,"N",7,11.6868787720937
29,48000,"RENT",2,"PERSONAL","B",15000,11.36,"1",0.31,"N",8,10.77895628989
27,120000,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",20000,7.51,"0",0.17,"N",6,11.6952470217642
27,120000,"OWN",11,"MEDICAL","B",4800,10.99,"0",0.04,"N",10,11.6952470217642
31,120000,"MORTGAGE",15,"PERSONAL","B",7500,10.99,"0",0.06,"N",9,11.6952470217642
35,120000,"MORTGAGE",4,"MEDICAL","B",8850,10.99,"0",0.07,"N",7,11.6952470217642
33,120000,"MORTGAGE",6,"MEDICAL","A",4500,5.99,"0",0.04,"N",5,11.6952470217642
28,50000,"RENT",1,"EDUCATION","C",15000,10.28,"0",0.3,"N",5,10.8197782844103
27,120000,"MORTGAGE",10,"DEBTCONSOLIDATION","A",7000,5.99,"0",0.06,"N",5,11.6952470217642
28,120000,"MORTGAGE",11,"HOMEIMPROVEMENT","C",5000,13.06,"0",0.04,"N",5,11.6952470217642
28,120000,"MORTGAGE",5,"MEDICAL","C",22000,13.72,"0",0.18,"Y",6,11.6952470217642
32,52800,"RENT",3,"PERSONAL","D",15000,16.29,"0",0.28,"N",6,10.8742664696944
31,120000,"MORTGAGE",9,"MEDICAL","A",10000,7.51,"0",0.08,"N",7,11.6952470217642
29,120000,"MORTGAGE",10,"PERSONAL","A",4700,7.14,"0",0.04,"N",6,11.6952470217642
31,40000,"RENT",0,"MEDICAL","C",1600,14.79,"0",0.04,"N",8,10.5966347330961
29,42000,"RENT",4,"VENTURE","G",1600,19.16,"0",0.04,"Y",6,10.6454248972655
28,91800,"MORTGAGE",1,"MEDICAL","D",15000,15.37,"1",0.14,"Y",8,11.4273675766086
34,51600,"RENT",NA,"MEDICAL","D",1600,15.21,"1",0.03,"Y",6,10.8512769514697
29,108000,"MORTGAGE",2,"PERSONAL","D",24500,12.61,"1",0.23,"N",9,11.5898865061064
32,91800,"MORTGAGE",8,"MEDICAL","E",24625,14.07,"1",0.23,"Y",7,11.4273675766086
27,120000,"MORTGAGE",7,"EDUCATION","A",3775,NA,"0",0.03,"N",6,11.6952470217642
30,10800,"RENT",1,"PERSONAL","B",1500,11.48,"1",0.14,"N",9,9.28730141311231
32,121500,"MORTGAGE",11,"VENTURE","A",6000,7.51,"0",0.05,"N",6,11.7076695417627
27,24840,"OWN",0,"MEDICAL","A",11500,8.49,"0",0.46,"N",6,10.1202105360474
28,111000,"MORTGAGE",12,"DEBTCONSOLIDATION","F",25000,19.79,"1",0.23,"N",5,11.6172854802945
33,124000,"OWN",10,"PERSONAL","D",23500,14.96,"0",0.19,"Y",6,11.7280368445872
27,20004,"RENT",0,"VENTURE","B",1500,12.69,"0",0.07,"N",9,9.90368753253879
28,22968,"RENT",4,"MEDICAL","A",1500,6.03,"0",0.07,"N",7,10.0418572218009
27,125000,"OWN",7,"PERSONAL","B",13200,11.14,"0",0.11,"N",8,11.7360690162844
28,50000,"RENT",4,"DEBTCONSOLIDATION","D",15000,14.91,"1",0.3,"N",7,10.8197782844103
28,125000,"MORTGAGE",8,"EDUCATION","B",8000,11.14,"0",0.06,"N",10,11.7360690162844
27,125000,"MORTGAGE",11,"PERSONAL","C",15975,12.72,"0",0.13,"Y",8,11.7360690162844
30,58000,"RENT",2,"MEDICAL","A",15000,8.49,"0",0.26,"N",10,10.9681982895286
33,126000,"MORTGAGE",17,"HOMEIMPROVEMENT","A",9500,5.42,"0",0.08,"N",7,11.7440371859336
30,126132,"MORTGAGE",1,"VENTURE","D",14400,14.54,"0",0.11,"Y",7,11.7450842566114
32,128004,"OWN",0,"VENTURE","A",11000,NA,"0",0.09,"N",8,11.7598167924135
27,116899,"MORTGAGE",12,"DEBTCONSOLIDATION","B",12000,10.75,"1",0.1,"N",7,11.6690655931036
32,130000,"MORTGAGE",7,"MEDICAL","B",13000,12.69,"0",0.1,"N",8,11.7752897294377
29,130000,"OWN",7,"VENTURE","C",7000,14.65,"0",0.05,"N",9,11.7752897294377
34,130000,"MORTGAGE",5,"DEBTCONSOLIDATION","B",20000,10.65,"0",0.15,"N",10,11.7752897294377
33,130000,"MORTGAGE",7,"PERSONAL","A",2400,5.42,"0",0.02,"N",7,11.7752897294377
27,130000,"MORTGAGE",3,"VENTURE","B",24000,10.99,"0",0.18,"N",10,11.7752897294377
32,130000,"MORTGAGE",13,"EDUCATION","A",7500,7.29,"0",0.06,"N",6,11.7752897294377
28,118000,"MORTGAGE",6,"PERSONAL","G",25000,20.11,"1",0.21,"Y",6,11.6784399034478
28,61500,"RENT",2,"MEDICAL","B",15000,10.37,"0",0.24,"N",6,11.0267924537946
28,130000,"OWN",10,"EDUCATION","B",24000,11.83,"0",0.18,"N",10,11.7752897294377
32,130000,"MORTGAGE",0,"PERSONAL","A",12000,8.59,"0",0.09,"N",7,11.7752897294377
29,130000,"MORTGAGE",13,"DEBTCONSOLIDATION","C",6000,13.04,"0",0.05,"Y",9,11.7752897294377
28,131004,"MORTGAGE",5,"EDUCATION","A",25000,7.9,"0",0.19,"N",5,11.7829831360683
28,131040,"MORTGAGE",0,"VENTURE","C",10000,13.35,"0",0.08,"Y",10,11.7832578990869
27,120000,"MORTGAGE",0,"HOMEIMPROVEMENT","C",10000,12.61,"1",0.08,"N",6,11.6952470217642
29,134000,"MORTGAGE",2,"PERSONAL","C",8000,14.22,"0",0.06,"N",7,11.805595078933
31,134748,"MORTGAGE",15,"VENTURE","B",18000,10.74,"0",0.13,"N",9,11.8111616463605
28,51850,"RENT",12,"MEDICAL","F",15000,NA,"1",0.25,"N",9,10.8561102136577
29,67000,"RENT",1,"EDUCATION","C",15000,13.57,"0",0.22,"N",9,11.1124478983731
32,70000,"RENT",2,"MEDICAL","C",15000,14.27,"0",0.21,"Y",5,11.1562505210315
34,135600,"MORTGAGE",10,"EDUCATION","A",1000,5.42,"0",0.01,"N",7,11.8174646544884
28,135996,"MORTGAGE",12,"HOMEIMPROVEMENT","A",12500,8.59,"0",0.09,"N",6,11.8203807525209
35,136000,"MORTGAGE",0,"EDUCATION","D",15000,NA,"0",0.11,"Y",9,11.8204101647182
35,136240,"MORTGAGE",9,"EDUCATION","A",15000,7.88,"0",0.11,"N",6,11.8221733153366
34,136625,"MORTGAGE",3,"VENTURE","A",15000,7.88,"0",0.11,"N",6,11.8249952254788
27,137720,"MORTGAGE",6,"DEBTCONSOLIDATION","A",13000,7.14,"0",0.09,"N",9,11.8329779174525
28,138000,"MORTGAGE",11,"MEDICAL","A",5000,6.62,"0",0.04,"N",5,11.8350089641393
31,138000,"MORTGAGE",15,"MEDICAL","B",24000,10.62,"0",0.17,"N",6,11.8350089641393
28,140000,"MORTGAGE",11,"HOMEIMPROVEMENT","B",5000,11.49,"0",0.04,"N",9,11.8493977015914
27,140000,"MORTGAGE",4,"PERSONAL","B",2800,11.99,"0",0.02,"N",9,11.8493977015914
33,20988,"OWN",2,"PERSONAL","B",3600,11.71,"0",0.17,"N",5,9.9517061248066
29,108800,"MORTGAGE",1,"MEDICAL","F",18500,17.8,"1",0.14,"N",10,11.597266613404
28,140000,"MORTGAGE",4,"HOMEIMPROVEMENT","E",25000,15.95,"0",0.18,"N",10,11.8493977015914
29,140000,"MORTGAGE",4,"MEDICAL","A",24000,7.88,"0",0.17,"N",5,11.8493977015914
33,140000,"MORTGAGE",2,"HOMEIMPROVEMENT","A",6000,6.76,"0",0.04,"N",6,11.8493977015914
34,140004,"MORTGAGE",4,"DEBTCONSOLIDATION","A",12000,NA,"0",0.09,"N",8,11.8494262726119
30,142000,"MORTGAGE",5,"VENTURE","B",10000,11.12,"0",0.07,"N",8,11.8635823365834
27,144000,"MORTGAGE",11,"EDUCATION","D",16000,16.77,"0",0.11,"Y",6,11.8775685785581
29,144000,"MORTGAGE",11,"MEDICAL","B",7000,10.59,"0",0.05,"N",10,11.8775685785581
27,144000,"MORTGAGE",4,"DEBTCONSOLIDATION","C",21000,13.57,"0",0.15,"Y",8,11.8775685785581
33,144000,"MORTGAGE",13,"EDUCATION","D",19000,NA,"0",0.13,"N",8,11.8775685785581
30,145000,"MORTGAGE",3,"HOMEIMPROVEMENT","A",9600,7.9,"0",0.07,"N",6,11.8844890214027
29,20000,"OWN",0,"VENTURE","A",3000,8,"0",0.15,"N",5,9.90348755253613
34,113900,"MORTGAGE",5,"MEDICAL","E",35000,18.64,"1",0.26,"N",10,11.6430761494353
27,147884,"MORTGAGE",4,"HOMEIMPROVEMENT","B",4500,11.49,"0",0.03,"N",5,11.9041834616434
32,150000,"MORTGAGE",16,"MEDICAL","A",16000,6.03,"0",0.11,"N",10,11.9183905730784
34,138000,"MORTGAGE",18,"HOMEIMPROVEMENT","E",2400,19.91,"1",0.02,"Y",7,11.8350089641393
31,138000,"MORTGAGE",0,"PERSONAL","A",35000,7.49,"1",0.25,"N",5,11.8350089641393
33,117300,"MORTGAGE",3,"MEDICAL","D",16000,15.99,"1",0.12,"N",5,11.6724900346416
27,86000,"RENT",7,"DEBTCONSOLIDATION","A",15000,6.91,"0",0.17,"N",5,11.3621025752356
33,150000,"MORTGAGE",12,"EDUCATION","B",13125,NA,"0",0.09,"N",9,11.9183905730784
28,19200,"OWN",2,"PERSONAL","D",4700,15.31,"1",0.24,"Y",5,9.86266555801587
27,150000,"MORTGAGE",3,"EDUCATION","E",8000,17.19,"0",0.05,"Y",5,11.9183905730784
29,150000,"MORTGAGE",9,"HOMEIMPROVEMENT","B",12000,10.62,"0",0.08,"N",9,11.9183905730784
32,150000,"MORTGAGE",0,"PERSONAL","E",24000,17.04,"0",0.16,"Y",9,11.9183905730784
28,150000,"MORTGAGE",12,"HOMEIMPROVEMENT","B",15000,11.89,"0",0.1,"N",9,11.9183905730784
35,150000,"MORTGAGE",5,"DEBTCONSOLIDATION","C",15000,13.16,"0",0.1,"Y",7,11.9183905730784
27,150000,"MORTGAGE",11,"PERSONAL","A",9000,9.63,"0",0.06,"N",10,11.9183905730784
29,150000,"MORTGAGE",2,"HOMEIMPROVEMENT","B",16000,11.14,"0",0.11,"N",7,11.9183905730784
31,29000,"RENT",14,"HOMEIMPROVEMENT","C",15075,NA,"1",0.52,"N",10,10.2750511089686
35,153000,"MORTGAGE",13,"PERSONAL","B",9500,11.99,"0",0.06,"N",10,11.9381932003746
32,153000,"MORTGAGE",5,"VENTURE","C",8400,12.84,"0",0.05,"N",9,11.9381932003746
32,155000,"MORTGAGE",8,"MEDICAL","C",8000,NA,"0",0.05,"Y",6,11.9511803959014
28,158000,"MORTGAGE",6,"MEDICAL","A",15000,7.9,"0",0.09,"N",5,11.9703503120091
29,158000,"OWN",1,"MEDICAL","A",20000,6.54,"0",0.13,"N",5,11.9703503120091
29,38000,"RENT",3,"PERSONAL","C",15500,12.41,"1",0.41,"N",6,10.5453414387085
35,148000,"MORTGAGE",19,"DEBTCONSOLIDATION","D",25000,14.62,"1",0.17,"Y",10,11.9049675527463
29,162480,"MORTGAGE",2,"PERSONAL","B",25000,12.42,"0",0.15,"N",10,11.9983101962543
29,72000,"RENT",13,"MEDICAL","C",15900,13.04,"0",0.22,"N",9,11.1844213979982
28,168000,"OWN",12,"MEDICAL","A",6800,NA,"0",0.04,"N",7,12.0317192583854
29,74000,"RENT",0,"HOMEIMPROVEMENT","C",16000,13.79,"1",0.22,"Y",8,11.2118203721863
30,170000,"MORTGAGE",2,"VENTURE","B",14000,10.62,"0",0.08,"N",6,12.0435537160324
29,173088,"MORTGAGE",13,"VENTURE","C",8000,13.79,"0",0.05,"Y",10,12.0615554146712
27,175000,"MORTGAGE",11,"HOMEIMPROVEMENT","A",11500,7.51,"0",0.07,"N",7,12.0725412529057
28,176000,"MORTGAGE",12,"HOMEIMPROVEMENT","B",25000,10.25,"0",0.14,"N",6,12.0782392740203
30,180000,"MORTGAGE",0,"DEBTCONSOLIDATION","A",6000,6.62,"0",0.03,"N",5,12.1007121298723
34,101000,"RENT",0,"VENTURE","A",16000,6.17,"0",0.16,"N",9,11.5228757958234
27,2e+05,"MORTGAGE",9,"PERSONAL","A",7000,6.03,"0",0.04,"N",10,12.2060726455302
31,2e+05,"OWN",4,"HOMEIMPROVEMENT","B",23500,10.99,"0",0.12,"N",5,12.2060726455302
30,2e+05,"OWN",14,"VENTURE","A",16000,NA,"0",0.08,"N",5,12.2060726455302
32,204000,"OWN",16,"EDUCATION","B",25000,11.12,"0",0.12,"N",5,12.2258752728264
28,225000,"MORTGAGE",12,"PERSONAL","A",20000,7.88,"0",0.09,"N",9,12.3238556811866
27,228000,"MORTGAGE",12,"HOMEIMPROVEMENT","A",6000,7.14,"0",0.03,"N",6,12.3371009079366
27,185300,"MORTGAGE",11,"MEDICAL","D",35000,NA,"1",0.16,"Y",5,12.1297314122735
28,60000,"RENT",3,"DEBTCONSOLIDATION","A",19200,7.88,"1",0.32,"N",8,11.0020998412042
27,82000,"RENT",NA,"DEBTCONSOLIDATION","B",19200,9.99,"0",0.23,"N",8,11.3144745262464
27,264000,"MORTGAGE",0,"MEDICAL","A",35000,NA,"0",0.13,"N",5,12.4837043821285
28,266000,"MORTGAGE",12,"PERSONAL","A",9000,5.42,"0",0.03,"N",10,12.4912515877638
30,275000,"MORTGAGE",14,"EDUCATION","B",7000,11.71,"0",0.03,"N",10,12.5245263766487
31,275000,"MORTGAGE",4,"PERSONAL","B",30000,10.59,"0",0.11,"N",8,12.5245263766487
30,3e+05,"OWN",14,"HOMEIMPROVEMENT","B",35000,10.59,"0",0.12,"N",10,12.6115377536383
28,3e+05,"MORTGAGE",1,"PERSONAL","C",9600,15.23,"0",0.03,"Y",10,12.6115377536383
29,420000,"MORTGAGE",5,"DEBTCONSOLIDATION","C",8000,12.73,"0",0.02,"N",5,12.9480099902596
33,10080,"OWN",11,"VENTURE","A",7200,6.03,"1",0.71,"N",8,9.21830854162536
28,9081,"RENT",NA,"HOMEIMPROVEMENT","B",3000,10.25,"1",0.33,"N",6,9.11393959768983
28,8000,"RENT",1,"HOMEIMPROVEMENT","B",4750,11.12,"1",0.59,"N",5,8.98719682066197
31,8000,"RENT",0,"EDUCATION","A",4000,NA,"1",0.5,"N",7,8.98719682066197
29,6000,"RENT",0,"HOMEIMPROVEMENT","A",3250,8.59,"1",0.54,"N",9,8.69951474821019
27,150000,"MORTGAGE",2,"HOMEIMPROVEMENT","A",18000,NA,"0",0.12,"N",7,11.9183905730784
29,46000,"MORTGAGE",3,"PERSONAL","B",6000,11.49,"0",0.13,"N",8,10.7363966754712
32,32004,"RENT",16,"MEDICAL","B",4000,11.49,"0",0.12,"N",10,10.37361617397
30,97750,"MORTGAGE",3,"MEDICAL","D",20000,14.59,"1",0.17,"Y",8,11.4901684778476
31,50000,"MORTGAGE",5,"VENTURE","A",2000,6.39,"0",0.04,"N",5,10.8197782844103
27,39000,"MORTGAGE",11,"HOMEIMPROVEMENT","E",5000,18.79,"1",0.13,"Y",10,10.5713169251118
27,51000,"RENT",9,"PERSONAL","B",1600,10.59,"0",0.03,"N",8,10.8395809117065
27,42000,"MORTGAGE",0,"MEDICAL","A",4200,6.76,"0",0.1,"N",9,10.6454248972655
27,231252,"MORTGAGE",1,"PERSONAL","B",2000,9.91,"0",0.01,"N",10,12.3512633039859
29,120000,"MORTGAGE",10,"HOMEIMPROVEMENT","A",4700,7.14,"0",0.04,"N",9,11.6952470217642
29,52000,"MORTGAGE",6,"HOMEIMPROVEMENT","D",12000,15.65,"0",0.23,"Y",9,10.8589989975636
29,34000,"RENT",13,"VENTURE","C",2000,14.72,"0",0.06,"N",5,10.4341158035983
30,95000,"MORTGAGE",6,"DEBTCONSOLIDATION","A",12000,8.94,"0",0.13,"N",6,11.4616321705827
30,72000,"MORTGAGE",7,"HOMEIMPROVEMENT","C",9600,14.17,"0",0.13,"N",9,11.1844213979982
27,50000,"RENT",4,"PERSONAL","C",6400,13.23,"0",0.13,"Y",5,10.8197782844103
28,40000,"RENT",1,"PERSONAL","C",1700,NA,"0",0.04,"Y",9,10.5966347330961
27,43218,"RENT",11,"PERSONAL","C",5300,14.65,"0",0.12,"Y",7,10.6740123541174
27,104000,"MORTGAGE",11,"MEDICAL","B",10000,10.65,"0",0.1,"N",7,11.5521461781235
28,50000,"RENT",2,"EDUCATION","D",2000,16.89,"1",0.04,"N",5,10.8197782844103
32,80000,"RENT",1,"PERSONAL","B",6400,10.99,"0",0.08,"N",8,11.289781913656
28,70000,"MORTGAGE",13,"MEDICAL","A",5000,6.99,"0",0.07,"N",9,11.1562505210315
31,65000,"MORTGAGE",3,"DEBTCONSOLIDATION","C",10000,13.61,"0",0.15,"N",6,11.0821425488778
29,99000,"MORTGAGE",1,"PERSONAL","B",6000,10.25,"0",0.06,"N",6,11.5028751291167
27,50000,"MORTGAGE",3,"HOMEIMPROVEMENT","B",15000,9.88,"0",0.3,"N",5,10.8197782844103
31,64900,"RENT",2,"VENTURE","A",10000,7.66,"0",0.15,"N",9,11.0806029026922
31,168000,"MORTGAGE",2,"EDUCATION","B",15500,9.25,"0",0.09,"N",9,12.0317192583854
31,50000,"RENT",4,"PERSONAL","D",6000,15.62,"0",0.12,"Y",6,10.8197782844103
27,51996,"OWN",8,"EDUCATION","D",9600,14.09,"0",0.18,"N",10,10.8589220715279
27,50000,"MORTGAGE",0,"VENTURE","A",12000,6.62,"0",0.24,"N",8,10.8197782844103
33,38400,"MORTGAGE",0,"EDUCATION","B",10000,9.91,"0",0.26,"N",8,10.5558127385758
28,71400,"RENT",5,"MEDICAL","B",5000,11.12,"1",0.06,"N",8,11.1760531483277
29,61000,"RENT",2,"VENTURE","D",15000,14.96,"1",0.25,"N",10,11.0186291431554
33,18720,"OWN",0,"MEDICAL","C",3500,13.16,"1",0.19,"N",5,9.83734775003158
29,19200,"RENT",4,"DEBTCONSOLIDATION","B",4000,10.37,"1",0.21,"N",6,9.86266555801587
30,125000,"MORTGAGE",14,"VENTURE","A",5750,7.43,"0",0.05,"N",10,11.7360690162844
35,165000,"MORTGAGE",3,"VENTURE","B",8000,11.49,"0",0.05,"N",8,12.0137007528827
33,42996,"RENT",2,"VENTURE","A",8200,7.88,"0",0.19,"N",9,10.668862367093
31,43000,"RENT",15,"MEDICAL","B",13350,12.42,"1",0.31,"N",9,10.6689553946757
33,42000,"RENT",3,"MEDICAL","C",12000,13.57,"0",0.29,"Y",6,10.6454248972655
29,40000,"MORTGAGE",13,"HOMEIMPROVEMENT","B",25000,11.86,"0",0.63,"N",6,10.5966347330961
34,54000,"MORTGAGE",5,"VENTURE","A",10000,7.29,"0",0.19,"N",7,10.8967393255464
31,37000,"MORTGAGE",12,"VENTURE","C",22000,12.73,"0",0.59,"Y",6,10.5186731916264
31,65200,"MORTGAGE",7,"DEBTCONSOLIDATION","A",7000,8,"0",0.11,"N",7,11.0852147479147
28,51000,"OWN",2,"MEDICAL","E",20400,17.74,"1",0.4,"Y",6,10.8395809117065
33,72000,"MORTGAGE",6,"VENTURE","A",4250,5.42,"0",0.06,"N",5,11.1844213979982
31,78996,"RENT",5,"HOMEIMPROVEMENT","A",6000,7.51,"1",0.08,"N",8,11.2771524972559
29,71000,"RENT",1,"HOMEIMPROVEMENT","C",12000,13.16,"0",0.17,"Y",5,11.1704351560235
27,38500,"RENT",1,"DEBTCONSOLIDATION","B",3000,11.48,"0",0.08,"N",8,10.5584135202759
27,60000,"RENT",8,"MEDICAL","A",7000,6.99,"0",0.12,"N",8,11.0020998412042
31,35142,"RENT",NA,"EDUCATION","B",8000,11.11,"0",0.23,"N",10,10.4671522753178
28,103992,"MORTGAGE",3,"HOMEIMPROVEMENT","B",18000,10.99,"0",0.17,"N",10,11.5520692520879
29,120000,"MORTGAGE",2,"DEBTCONSOLIDATION","A",35000,8.9,"0",0.29,"N",6,11.6952470217642
33,35000,"MORTGAGE",3,"EDUCATION","B",10000,10.99,"0",0.29,"N",9,10.4631033404715
33,80000,"MORTGAGE",9,"VENTURE","B",6000,11.11,"0",0.07,"N",8,11.289781913656
32,20000,"RENT",3,"VENTURE","B",4750,10.37,"0",0.24,"N",7,9.90348755253613
35,762000,"OWN",8,"MEDICAL","A",10000,8.94,"0",0.01,"N",8,13.5437018346688
30,130000,"MORTGAGE",14,"VENTURE","B",7000,9.91,"0",0.05,"N",9,11.7752897294377
32,25000,"RENT",1,"MEDICAL","A",10000,8.49,"1",0.4,"N",10,10.1266311038503
28,36000,"RENT",0,"MEDICAL","B",10000,11.11,"0",0.28,"N",8,10.4912742174382
34,48000,"MORTGAGE",7,"EDUCATION","B",8400,11.71,"0",0.17,"N",10,10.77895628989
28,50000,"RENT",4,"PERSONAL","B",7200,NA,"0",0.14,"N",9,10.8197782844103
28,59160,"MORTGAGE",2,"PERSONAL","B",23500,NA,"0",0.4,"N",6,10.9880009168247
27,26237,"RENT",0,"MEDICAL","C",12000,13.22,"1",0.46,"N",7,10.1749259072536
30,70000,"RENT",0,"DEBTCONSOLIDATION","C",15000,13.61,"0",0.21,"Y",6,11.1562505210315
31,24000,"RENT",0,"PERSONAL","D",4400,15.62,"1",0.18,"N",6,10.0858091093301
30,60000,"RENT",0,"MEDICAL","A",8000,7.66,"0",0.13,"N",5,11.0020998412042
27,32000,"RENT",1,"PERSONAL","A",5800,7.49,"0",0.18,"N",7,10.3734911817819
33,62000,"RENT",4,"EDUCATION","B",8000,11.48,"0",0.13,"N",5,11.0348896640272
27,90000,"MORTGAGE",4,"DEBTCONSOLIDATION","A",15000,NA,"0",0.17,"N",6,11.4075649493124
33,36500,"MORTGAGE",1,"VENTURE","B",10000,9.33,"0",0.27,"N",6,10.5050675395706
29,45000,"RENT",0,"MEDICAL","C",12000,12.99,"0",0.27,"N",8,10.7144177687525
32,48000,"MORTGAGE",8,"DEBTCONSOLIDATION","A",5200,5.42,"0",0.11,"N",5,10.77895628989
27,53004,"MORTGAGE",10,"DEBTCONSOLIDATION","B",5600,11.86,"0",0.11,"N",6,10.8781226613845
27,66300,"MORTGAGE",11,"MEDICAL","D",21000,15.62,"1",0.27,"Y",10,11.101945176174
27,235000,"MORTGAGE",5,"PERSONAL","C",28000,15.96,"0",0.12,"N",9,12.3673407931263
28,50400,"RENT",8,"EDUCATION","D",18500,16.02,"1",0.37,"N",5,10.8277464540595
29,144000,"MORTGAGE",13,"VENTURE","A",16000,6.62,"0",0.11,"N",6,11.8775685785581
28,50500,"RENT",3,"HOMEIMPROVEMENT","C",5200,12.53,"0",0.1,"N",8,10.8297286152635
27,120000,"MORTGAGE",3,"PERSONAL","B",14000,11.99,"0",0.12,"N",7,11.6952470217642
28,85000,"RENT",8,"EDUCATION","B",8000,11.71,"0",0.09,"N",6,11.3504065354725
34,126000,"MORTGAGE",2,"HOMEIMPROVEMENT","B",9600,11.49,"0",0.08,"N",10,11.7440371859336
31,135000,"MORTGAGE",12,"EDUCATION","C",15000,13.85,"0",0.11,"Y",9,11.8130300574206
35,37000,"RENT",2,"VENTURE","B",2000,11.26,"0",0.05,"N",8,10.5186731916264
